no,company_id,question_type,classification,organization_level,sentence_english,sentence_japanese
1268,15,1,BP,4,Failure to take a holistic view of the business (sectionalism),全体を見渡した業務が出来ていない（セクショナリズム）
1269,15,1,BP,4,Focus on discussing methods and not the big picture,手法の議論に集中し、全体像の議論ができない
1270,15,1,BP,4,Frequent external disturbances outside of development and a lack of organization in small circles.,開発外の外乱多発と組織の小回りができていない
1271,15,1,CM,5,Weak from the top down.,トップダウンが弱い
1272,15,1,BP,3,Narrowing the scope of development work,開発担当業務範囲の狭小化
1273,15,1,CM,3,lack of new value,新価値不足
1274,15,1,CM,4,A dead end in new value creation,新価値創出の行き詰まり
1275,15,1,BP,2,You're wrong about MBD.,MBDを勘違いしている
1276,15,1,CM,3,Weakening of reaching out power,リーチングアウト力の弱体化
1277,15,1,HD,3,Decline in technology level (hollowing out),技術レベルの低下（空洞化）
1278,15,1,HD,4,Not enough new technology.,新技術が足りない
1279,15,1,HD,3,Failing to generate ideas and attractiveness of products,商品の魅力、アイディアの創出が出来ていない
1280,15,1,CM,3,Holistic 100 Point Theory,全方位100点主義
1281,15,1,HD,2,Lack of creative ideas (brainstorming),独創的アイディア（ワイガヤ）の欠如
1282,15,2,BP,4,Standardization of design procedures and evaluation methods,設計手順、評価手法の標準化
1283,15,2,BP,3,Eliminate waste in the design process and create time for new value creation,設計工程のムダを省き、新価値創出時間を作る
1284,15,2,BP,2,Increasing Efficiency,効率アップさせる
1285,15,2,IT,4,Visualize knowledge and shift resources to creative work,ナレッジを見える化して創造的業務へのリソースシフト
1286,15,2,BP,4,Define a development method that takes advantage of the advantages,良さを生かした開発方式を定義
1287,15,2,BP,4,Elimination of backward work (inventory work),後戻り作業（在庫仕事）の撲滅
1288,15,2,BP,3,Thorough elimination of waste,徹底したムダの削除
1289,15,2,BP,3,The development of specific products can be done in a short period of time.,具体的商品の開発が短期間でできる
1290,15,2,BP,3,"Visible"" development as if it were a small group of people",あたかも少人数で開発している様な「顔の見える」開発
1291,15,2,HD,4,Secure resources for research and development.,研究開発のリソースを確保する
1292,15,2,BP,4,Clarification of roles and standards,役割・基準の明確化
1293,15,2,BP,3,Progress/Resource Visualization,進捗/リソースの見える化
1294,15,2,BP,4,Please make the connection from R&D to design easier to understand.,研究開発から設計への繋がりを分り易くして欲しい
1295,15,2,CM,5,Make the organization smaller and easier to make quick decisions.,組織を小さくして、即断即決し易くする
1296,15,2,HD,3,An environment where decisions based on deep insights can be naturally utilized.,深い洞察を元にした判断が、自然と活用できる環境
1297,15,2,CM,4,Simultaneous study of the vehicle you want to create (concept development) and hardware development,創りたい車（コンセプト作り）とハード開発の同時検討体制
1298,15,2,HD,3,Shared sense of purpose and problems,目的意識、問題点の共有
1299,15,2,BP,5,Enactment of Laws,法律の制定
1300,15,2,BP,4,good view,見晴らしの良さ
1301,15,2,BP,5,I want you to have a hierarchical development style!,ヒエラルキーのある開発スタイルにして欲しい！
1302,15,2,HD,4,You can't fail to delegate authority.,権限委任しても失敗しない
1303,15,2,HD,3,"Creating a communication environment and system that leverages, fuses and sublimates each other's strengths",互いの強みを生かし、融合し、昇華するコミュニケーション環境、仕組み作り
1304,15,2,CM,4,Systematic Evaluation,体系的な評価
1305,15,2,CM,5,Clarification of Product Strategy Policy,商品戦略の方針明確化
1306,15,2,CM,3,Nice desire to get a grip.,ニース・欲求をつかむ
1307,15,2,CM,3,Free Proposals,自由な提案
1308,15,2,CM,4,Strengthening management required for individual strength,個々の力を発揮させる為に必要なマジメント強化
1309,15,2,BP,4,Create a system of preparation before promoting the project.,プロジェクト推進前の仕込みのシステムをつくる
1310,15,2,HD,3,Human resource development (management),人材育成（マネージメント）
1311,15,2,CM,5,We have an assortment of products that can embody the product hypothesis.,商品仮説を具体化出来る品揃えがある
1312,15,2,HD,4,Thinking about value from the customer's perspective,お客様立場での価値を考える
1313,15,2,CM,4,High-precision targets are determined quickly.,高精度の目標値を早く決められる
1314,15,2,CM,4,Strengthening Research and Development,研究開発の強化
1315,15,2,CM,5,We need a clear vision from the top.,分り易いビジョンをトップから発信して欲しい
1316,15,2,CM,5,Visualization of product strategies and market trends and presentation of policies,商品戦略と市場動向の可視化、方針提示
1317,15,2,HD,3,The new value is that we should do human research again.,新価値とは、改めて人間研究をやるべき
1318,15,2,IT,2,I need a story to hypothesize a new value product.,新価値商品を仮説できるネタが欲しい
1319,16,1,HD,5,We can't develop new products.,新規開発品が出来ない
1320,16,1,BP,4,There's a lot of rework in the design.,設計の手戻りが多い
1321,16,1,BP,3,Short design time,設計期間が短い
1322,16,1,BP,4,There are no established design standards.,設計基準の確立されていない
1323,16,1,BP,4,"Don't make mistakes with your product (design, policy and construction)",製品（設計・政策・施工）でミスをしない
1324,16,1,BP,3,"New demands come in during development, resulting in a total delay",開発中にあらたな要求が入り、結果、全体が遅れる
1325,16,1,BP,2,That's a lot of time for one site.,１つの現場にかかる時間が多い
1326,16,1,BP,3,I can't afford to miss the deadline.,出図期限まもられない
1327,16,1,BP,4,I'm having trouble managing my goals.,目標の管理がうまくできない
1328,16,1,HD,3,a shortage of talented people,人材不足
1329,16,1,BP,5,Change of construction start date,着工日の変更
1330,16,1,HD,2,It's going to take some time for your people to become fully qualified.,部下が一人前になるまで時間がかかる
1331,16,1,HD,3,An environment that doesn't nurture talent (they quit quickly),人材を育てない環境（すぐ辞めてしまう）
1332,16,1,CM,4,We have not been able to establish a maintenance system after delivery to the customer.,お客様に引渡した後の保守体制が確立できていない
1333,16,1,IT,4,It is difficult to share information between the production and maintenance sides,生産側と保守側で情報共有が難しい
1334,16,1,CM,3,Increase confidence in your product.,製品への信頼度を上げる
1335,16,1,BP,3,Respond quickly to customers.,顧客への対応をスピーディーに行う
1336,16,1,HD,2,Differences in the level of field service technicians,フィールドサービス技術員のレベル差
1337,16,1,BP,3,"A lot of time is spent on service support, which interferes with design and development work.",サービス支援に対する時間が多く、設計・開発業務に支障が出る
1338,16,1,IT,2,Not updating necessary data,必要データの更新をしない
1339,16,1,IT,3,Information about problems occurring in the company is not collected and not improved.,社内で発生している不具合の情報が集まらないので改善されない
1340,16,1,BP,3,Slow to respond to customer requests,お客様からの要望に対応するのが遅い
1341,16,1,BP,3,"Specification decisions, no decisions.",仕様決定、決まらない
1342,16,1,BP,3,We don't have all the information we need to make a decision.,判断する為の材料がそろっていない
1343,16,1,IT,3,Information sharing within the company is not working well.,社内での情報共有がうまく出来ていない
1344,16,1,BP,4,Lack of communication between departments.,各部署間のコミュニケーションが足りない
1345,16,1,BP,4,Lack of openness between departments,部署間での風通しの悪さ
1346,16,2,CM,4,Classify and summarize the design specifications and determine the areas to be increased,設計仕様の分類と内容のまとめと、増やす部分の決定
1347,16,2,BP,4,Promotion of Drawing Standardization,図面の標準化推進
1348,16,2,BP,4,Design period protection and variation,設計期間を守る、バリエーション展開
1349,16,2,BP,3,Creation of specification information and manuals during product design,製品設計時に仕様情報とマニュアルの作成
1350,16,2,BP,3,Separate field design from development design.,現場設計と開発設計を切り分ける
1351,16,2,HD,3,human resources development,人材育成
1352,16,2,IT,3,Create a manual for each part (business) and make sure everyone uses it.,各部位（業務）のマニュアルを作成し、必ず全員が使用する
1353,16,2,BP,3,Properly manage the process from order to completion of product and construction,受注から製品完成、工事完了までの工程をきちんと管理する
1354,16,2,HD,3,Long-term human resource development,長期的な人材育成
1355,16,2,IT,3,Enhanced maintenance manuals,保守マニュアルの充実
1356,16,2,BP,4,Identification of discontinued parts,製造中止部品の洗い出し
1357,16,2,HD,3,Training of maintenance technicians and establishment of a service manual writing department,保守技術員の教育、サービスマニュアルの作成部門の確立
1358,16,2,HD,4,Set up an axis system and make sure all employees use it (one source of data).,軸となるシステムを設け、全社員が必ず活用する（データの出所を１つにする）
1359,16,2,IT,4,Clarification of roles in each department and sharing of that information,各部署での役割の明確化、その情報の共有化
1360,16,2,BP,3,We meet regularly.,定期的に会議をする
1361,16,2,IT,3,Organizing information on service parts,サービス部品の情報整理
1362,16,2,IT,3,Creating and updating necessary information,必要情報の作成及び更新
1363,16,2,IT,3,Prepare a system that allows each department to share information with each other.,各部署同士情報が共有出来るシステムを用意する
1364,16,2,BP,4,Reliable Operation,確実な運用
1365,16,2,BP,4,Establish a system of communication when there is a change,変更箇所が有った際の連絡体制を確立する
1366,16,2,IT,3,Match the drawing to the database,図面とデータベースを一致させる
1367,16,2,IT,3,Document Sharing Management,ドキュメント共有管理
1368,16,2,BP,2,Establishing communication methods,コミュニケーション方法の確立
1369,16,2,BP,3,Creation of a standard configuration of parts and publication of end-of-life products,部品の基準構成の作成と終息対応品の公開
1370,16,2,IT,3,How to use the existing system.,既存システムをどう使うか
1371,16,2,IT,3,Sharing Information,情報の共有化
