no,company_id,question_type,classification,organization_level,sentence_english,sentence_japanese
286,4,1,IT,2,Effective use of 3D CAD data,3次元CADデータの有効活用
287,4,1,HD,4,Design products cannot be reused as they are owned by the individual,設計成果物が個人持ちのため再利用ができない
288,4,1,HD,2,"Gathering, accumulating and passing on know-how",ノウハウの収集、蓄積、伝承
289,4,1,HD,4,"Past complaints, defects and failures are not shared, so the same mistakes are repeated.",過去のクレーム・不具合、失敗事例が共有化されていないので、同じ失敗を繰り返している
290,4,1,HD,4,Design know-how is owned by individuals and is not good at sharing it as departmental knowledge.,設計ノウハウは個人持ちで、部門のナレッジとして共有するのが得意でない
291,4,2,IT,3,Upgrading market trend research.,市場動向調査とバージョンアップをする
292,4,2,IT,4,System integration and cooperation with each company is necessary,各社とのシステム統合、連携強化が必要
293,4,2,IT,3,System Unification,システムの統一
294,4,2,IT,4,Integration of CAD systems and strengthening of linkages with mission-critical systems. And urgent BCP measures are needed.,各CADシステムの統合や基幹システムとの連携強化。及び早急なBCP対策が必要
295,4,2,HD,3,"In particular, we need a system for collecting data. It is important to raise awareness that each person should accumulate know-how, not just a tool theory.",特に収集する仕組みが必要。ツール論ではなく、ひとりひとりがノウハウを蓄積するという意識付けが大切
296,4,2,IT,4,Introduce examples of data use and develop new applications,データ活用事例の紹介新規活用事例の開拓
297,4,2,IT,4,Centralized or virtualized database to clarify document storage rules,ドキュメント保管ルールを明確にするDBの一元化または、仮想的な一元化
298,4,2,HD,3,"We do not teach tools, but design and manufacturing skills necessary for manufacturing.",ツールの教育ではなく、ものづくりとして必要となる設計、製造の教育を実施する
299,4,2,HD,4,A dedicated project manager's department and training environment is needed,プロジェクトマネージャ専門の部門および育成環境が必要
300,4,2,CM,3,We need a dedicated resource management department.,リソース管理専門の部門が必要
301,4,2,IT,2,Analysis using a pre-validation tool is required.,事前検証ツールによる解析が必要
302,4,2,HD,3,Manufacturing practice by the designer is required.,設計者による製造の実習が必要
303,4,2,CM,3,Establishing a dedicated project manager's department for timely release to the market,プロジェクトマネージャ専門部署の設置し、タイムリーな市場投入
304,4,2,IT,4,"Update hardware (server and client), decentralize data, and make the system easy to use without stress",ハード(サーバ、クライアント)の更新、データを分散化し、ストレスを感じずシステムを利用できるようにする
305,4,2,IT,4,A fundamental review of how design data is used is needed.,設計データの活用方法の根本的見直しが必要
306,4,2,IT,3,Fundamentally reviewing the use of 3D CAD data and establishing how to utilize it.,三次元CADデータの活用方法を根本的に見直し、活用方法を確立する
307,4,2,HD,3,Introduce examples of data use and develop new applications,データ活用事例の紹介、新規活用事例の開拓
308,4,2,IT,2,Investigation of the analysis-driven design process and its development,解析主導設計プロセスの検討とその展開
309,4,2,IT,3,Centralized or virtualized database to clarify document storage rules,ドキュメント保管ルールを明確にするDBの一元化または、仮想的な一元化
310,5,1,CM,5,You can't develop a product that sells.,売れる商品を開発できない
311,5,1,CM,5,Fewer No. 1 products!,No.1商品が少ない！
312,5,1,BP,4,"Unified and individual, difficult to find the best!",統一と個別、最適の見極め難！
313,5,1,BP,3,Role.,役割が。。。
314,5,1,BP,3,Specification leak,仕様洩れ
315,5,1,BP,3,additional cost,追加コスト
316,5,1,BP,3,delayed delivery,納期遅れ
317,5,1,BP,4,The whole thing is not pointing in the same direction as a single unit.,全体一丸となって同じベクトルに向けてない
318,5,1,CM,5,The axis of manufacturing is swinging.,ものづくりの軸が揺れている
319,5,1,CM,5,ODM constitution,ODM体質
320,5,1,BP,3,Inability to adequately reflect the needs of the field,現場の要望を充分に反映できない
321,5,1,HD,1,Say this and say that.,ああ言えばこう言う。
322,5,1,CM,1,Dragging the past away.,昔を引きずる
323,5,1,HD,2,Design = Adjuster,設計＝調整屋
324,5,1,HD,1,Employee Motivation. Downward spiral,社員のモチベーション。。低下ぎみ
325,5,1,HD,3,technological strength,技術力
326,5,1,CM,5,Automotive equipment,車載のこと。。
327,5,1,BP,3,Conservative Constitution,コンサル体質
328,5,2,BP,3,Rules for getting the design right from the start,最初から正しい設計を進めるためのルール
329,5,2,CM,5,Raising Management Awareness,マネジメントの意識改革
330,5,2,CM,5,Organizational Flexibility,組織の柔軟化
331,5,2,CM,4,Building project management with control over in-house/outsourcing,内製/アウトソーシングのコントロールが出来るプロジェクトマネジメントの構築
332,5,2,BP,3,Building a process that allows for the systematic incorporation of past successes/failures,過去の成功/失敗事例の体系的な取り込みができるプロセスの構築
333,5,2,BP,3,Early FIX of design specifications and direction,設計仕様、方向性の早期FIX
334,5,2,IT,3,Evaluative support for design proposals through the use of CAE,CAE利用による設計案の評価的裏付け
335,5,2,IT,2,Tools that embody building in your head,頭での構築を具現化するツール
336,5,2,IT,3,Establishment of an integrated system from upstream to downstream (manufacturing),上流→下流（製造）で一気通貫したしくみの構築
337,5,2,IT,2,information retrieval,情報検索
338,5,2,IT,3,Systematization of variation development (automation),バリエーション展開のシステム化（自動化）
339,5,2,IT,3,Breaking away from Excel,Excelからの脱却
340,5,2,BP,3,Variations in design/reuse of past models for faster completion　 ,バリエーション設計/過去モデルのリユースによる早期完成度UP　 
341,5,2,IT,3,"It's all recombined on an Excel basis, which looks good, but it's hard to create and manage　",すべてExcelベースで組み替えが行われていて、一見良さそうだが、作成や管理に苦労している　
